iter	RMSE
262	0.02073834645
263	0.02072880723
264	0.02071419887
265	0.02065504979
266	0.02057699367
267	0.02056783227
268	0.02055844325
269	0.02054770326
270	0.02045598503
271	0.02044215976
272	0.0204330074
273	0.02037163136
274	0.02026785261
275	0.02025729685
276	0.02024828537
277	0.02023682936
278	0.02022796699
279	0.02021919782
280	0.02021054452
281	0.02009025953
282	0.02008167492
283	0.02006878097
284	0.02006022375
285	0.02005175849
286	0.02004340546
287	0.02003097314
288	0.02002128032
289	0.02001311808
290	0.01995199569
291	0.01994092682
292	0.01993289778
293	0.01984308834
294	0.01978636308
295	0.01977833728
296	0.01977044156
297	0.01968166442
298	0.01967155818
299	0.01964814707
300	0.01964035281
301	0.01963266147
302	0.01956209979
303	0.0195544703
304	0.0195458352
305	0.0195384275
306	0.01953098536
307	0.01952270838
308	0.01951538621
309	0.01948663088
310	0.01943684283
311	0.019337127
312	0.01932209784
313	0.01931477214
314	0.01930756639
315	0.01930042111
316	0.01929336295
317	0.01928594035
318	0.01927896078
319	0.01926828459
320	0.01921870373
321	0.01921181518
322	0.01920519195
323	0.01915745469
324	0.01914950884
325	0.01908382843
326	0.01907223553
327	0.01906571095
328	0.01905900234
329	0.01905234226
330	0.01904573391
331	0.01903809431
332	0.01903181618
333	0.01894750678
334	0.01894101611
335	0.01893012247
336	0.01889409461
337	0.01888426198
338	0.01887708832
339	0.01887067457
340	0.01886432729
341	0.01885832341
342	0.01884841518
343	0.01884115801
344	0.01883519072
345	0.01882900582
346	0.0188228427
347	0.01881675043
348	0.01874146434
349	0.01873538377
350	0.01872938024
351	0.01871340761
352	0.018707455
353	0.01870156596
354	0.01869278073
355	0.01864609198
356	0.01864023807
357	0.01858080912
358	0.01857496969
359	0.0185683193
360	0.01856258409
361	0.0184889579
362	0.01843279155
363	0.01842373848
364	0.01841794104
365	0.01840996063
366	0.01840421326
367	0.01839853141
368	0.01839289273
369	0.01838729629
370	0.01838202707
371	0.01837650545
372	0.01837018544
373	0.01836471063
374	0.01832301172
375	0.01831756751
376	0.01824306692
377	0.01823791122
378	0.0182034865
379	0.01819809656
380	0.01819273134
381	0.01815162533
382	0.01814629712
383	0.01813721024
384	0.01807656711
385	0.01807125729
386	0.01806598597
387	0.01805990372
388	0.01805178314
389	0.01804419215
390	0.01797461419
391	0.01796597668
392	0.01796074533
393	0.01795413049
394	0.01794561203
395	0.01794042162
396	0.01790592093
397	0.01790022975
398	0.01789509611
399	0.01788790206
400	0.01788278371
401	0.017877703
402	0.01787147094
403	0.01786552556
404	0.01786050776
405	0.0178555221
406	0.01784953828
407	0.01784459491
408	0.01783967801
409	0.01783479876
410	0.01782993105
411	0.01782320623
412	0.01778024261
413	0.01777539542
414	0.01777056198
415	0.01776577913
416	0.01773217537
417	0.01772740259
418	0.01771705607
419	0.01771256255
420	0.01770783988
421	0.01764243504
422	0.01760343614
423	0.01759870928
424	0.01759402824
425	0.01758937619
426	0.01758400758
427	0.01749771947
428	0.01749121177
429	0.01747520054
430	0.01747057682
431	0.01746597674
432	0.01743834982
433	0.01743376551
434	0.01742750252
435	0.01742322962
436	0.01741872524
437	0.01741424782
438	0.01741007134
439	0.01740565237
440	0.01740125025
441	0.01739686177
442	0.01739249245
443	0.0173866136
444	0.01734419542
445	0.01733816325
446	0.01733332324
447	0.01732898984
448	0.01732494126
449	0.01732063728
450	0.01729164251
451	0.01728759902
452	0.01722849465
453	0.01722422545
454	0.01721998153
455	0.01721292894
456	0.01720869511
457	0.01715955988
458	0.01715465812
459	0.01710106928
460	0.0170968554
461	0.01709266943
462	0.01708849737
463	0.01708434069
464	0.01708020034
465	0.017076075
466	0.01703812753
467	0.01702048055
468	0.01701636688
469	0.01701228531
470	0.01700821421
471	0.01697753061
472	0.01697346589
473	0.01696942938
474	0.0169654084
475	0.01695767657
476	0.0169536772
477	0.01694970835
478	0.01694367117
479	0.01693972004
480	0.01690998113
481	0.01690472951
482	0.01690078229
483	0.01689686708
484	0.01689297229
485	0.01688909212
486	0.01688460263
487	0.01688075609
488	0.01685884238
489	0.01685499926
490	0.01685117293
491	0.01684735854
492	0.01684184433
493	0.01683804661
494	0.01683426517
495	0.01682745716
496	0.01682367774
497	0.01681992408
498	0.01681618155
499	0.0168124507
500	0.01680874658
501	0.01678231412
502	0.01677674217
503	0.01671845854
504	0.01671474016
505	0.0167110409
506	0.01670735776
507	0.0167036955
508	0.01670004946
509	0.01665353264
510	0.01664986417
511	0.01659312498
512	0.01658767792
513	0.01658403232
514	0.01658039397
515	0.01657679756
516	0.01655120853
517	0.01654667314
518	0.0165414456
519	0.01653785982
520	0.0165337058
521	0.01653014641
522	0.01652659819
523	0.016495721
524	0.01649218926
525	0.01648867746
526	0.01648518187
527	0.01648167707
528	0.0164751583
529	0.01647167279
530	0.01645252508
531	0.01644905551
532	0.01644417329
533	0.0164391873
534	0.01643572951
535	0.01643227833
536	0.01642884824
537	0.01642531236
538	0.0163921626
539	0.01637686041
540	0.01637289105
541	0.016305526
542	0.01630209054
543	0.01626042682
544	0.01625699012
545	0.01625358471
546	0.01624835248
547	0.01619762439
548	0.01619296396
549	0.01618841206
550	0.0161831959
551	0.01617979409
552	0.0161764007
553	0.01617302804
554	0.01612809633
555	0.01612473042
556	0.0161213914
557	0.01611804089
558	0.01611471932
559	0.0161116831
560	0.01610839204
561	0.01610511454
562	0.01609290349
563	0.01608986091
564	0.0160865989
565	0.01608281895
566	0.01607957761
567	0.01604015681
568	0.01603562527
569	0.01603237456
570	0.01602914871
571	0.01598968704
572	0.01598648215
573	0.01598194669
574	0.01597873902
575	0.01597554185
576	0.01597236316
577	0.01596919797
578	0.01596604828
579	0.01596107748
580	0.01595658828
581	0.01593892021
582	0.0159357785
583	0.01593263926
584	0.01592950959
585	0.01592639684
586	0.0159222303
587	0.01591598062
588	0.01591290156
589	0.0159098183
590	0.0159067419
591	0.0159036632
592	0.01588323206
593	0.01588016647
594	0.01587711314
595	0.01587406909
596	0.01587106221
597	0.01586805334
598	0.01586504094
599	0.01586064132
600	0.01585780257
601	0.01585480348
602	0.01585077481
603	0.01581656067
604	0.0158135374
605	0.01580796908
606	0.01577526625
607	0.01577225729
608	0.01576927272
609	0.01576511989
610	0.01576214457
611	0.01574890889
612	0.01573320445
613	0.01573023292
614	0.01572727878
615	0.01568748205
616	0.01567418045
617	0.01567123042
618	0.01566528889
619	0.01566236739
620	0.01565945381
621	0.01565659069
622	0.01565371295
623	0.01564954572
624	0.01564529869
625	0.0156424302
626	0.01563957923
627	0.01563673595
628	0.01563389466
629	0.01563008105
630	0.0156263752
631	0.01561393493
632	0.01561110051
633	0.0156061004
634	0.01560093032
635	0.01559817335
636	0.01559536074
637	0.01555062005
638	0.01554780819
639	0.01551573059
640	0.01551069615
641	0.01550790223
642	0.0155047867
643	0.01550201381
644	0.01549924856
645	0.0154964849
646	0.01549372605
647	0.01549097238
648	0.01548714904
649	0.01548440498
650	0.01548176807
651	0.01547904069
652	0.01543588738
653	0.01543216229
654	0.01542944701
655	0.01541234561
656	0.01540678402
657	0.01540406472
658	0.0153992151
659	0.01538749277
660	0.01538478118
661	0.01538207686
662	0.01535410383
663	0.01535140415
664	0.01534880546
665	0.01534611502
666	0.01534342092
667	0.01534075656
668	0.01533692965
669	0.01533427678
670	0.01529058441
671	0.01528802618
672	0.01528537769
673	0.01528131648
674	0.0152786746
675	0.01527380614
676	0.01522330709
677	0.01522065706
678	0.01520768631
679	0.01520503791
680	0.01520195668
681	0.0151984885
682	0.0151958516
683	0.01519332263
684	0.01519070995
685	0.01517318795
686	0.01517056294
687	0.01516795412
688	0.0151655028
689	0.01516186673
690	0.01515927746
691	0.01515618265
692	0.01515360566
693	0.0151436331
694	0.01510881532
695	0.01510623479
696	0.015103658
697	0.01510106402
698	0.01509720171
699	0.01509464817
700	0.0150920827
701	0.01508953589
702	0.01508699825
703	0.01508452314
704	0.01508097108
705	0.01507845264
706	0.01507549828
707	0.01507326636
708	0.01507075861
709	0.01506825886
710	0.01506576618
711	0.01502847908
712	0.01502597672
713	0.01502346842
714	0.01502105872
715	0.01501815183
716	0.01501567868
717	0.01498344343
718	0.01498096658
719	0.01497849812
720	0.01497542473
721	0.01497148793
722	0.01496902477
723	0.01496655827
724	0.01492601558
725	0.01492355907
726	0.01492110629
727	0.01491866522
728	0.01491622578
729	0.01491338961
730	0.0149102501
731	0.01490783695
732	0.01490541539
733	0.01490299629
734	0.01490058324
735	0.01489817848
736	0.01489585849
737	0.01489346038
738	0.01489016443
739	0.01488776762
740	0.01487426047
741	0.01484325718
742	0.01484086246
743	0.01483634529
744	0.01483394104
745	0.01483118508
746	0.01479916261
747	0.01479677136
748	0.0147943954
749	0.01479202875
750	0.01475651462
751	0.01475330063
752	0.01475093423
753	0.01471605342
754	0.01467676696
755	0.01464481397
756	0.01463549735
757	0.01463194825
758	0.01462957086
759	0.01462730601
760	0.01462366316
761	0.01459223074
762	0.01458887923
763	0.01458651141
764	0.0145830404
765	0.01458068329
766	0.01457833875
767	0.01457599743
768	0.0145736629
769	0.01457134241
770	0.01455978171
771	0.01455746601
772	0.01455384113
773	0.01455152973
774	0.01454811935
775	0.01454395976
776	0.01454089718
777	0.01453778475
778	0.01449965827
779	0.01449734596
780	0.0144950417
781	0.0144624402
782	0.01446014389
783	0.0144573316
784	0.01445445626
785	0.014452169
786	0.01444989283
787	0.0144476191
788	0.01444535311
789	0.01444308872
790	0.01444083963
791	0.01443859616
792	0.01443635765
793	0.01443335294
794	0.0144311183
795	0.0144106558
796	0.0144084087
797	0.01440618225
798	0.01440396144
799	0.01440174067
800	0.0143995283
801	0.01439641731
802	0.01439198289
803	0.01438928421
804	0.01438674304
805	0.0143846748
806	0.01438247709
807	0.0143802855
808	0.0143780982
809	0.01437605983
810	0.01437386903
811	0.01436974992
812	0.01436663792
813	0.01436445897
814	0.01432553873
815	0.01432341544
816	0.014296556
817	0.01428469399
818	0.01428250307
819	0.01427411981
820	0.01427192747
821	0.01426990608
822	0.01426724743
823	0.01426515015
824	0.01426297805
825	0.01422849243
826	0.01422528907
827	0.01422313334
828	0.01422099036
829	0.01421664822
830	0.01421450535
831	0.01421246925
832	0.01420711992
833	0.01420498212
834	0.01420285256
835	0.01420072421
836	0.01419860206
837	0.01419648346
838	0.01419322452
839	0.01419122261
840	0.01418843383
841	0.0141863212
842	0.01418432943
843	0.01418222802
844	0.01418013291
845	0.01414266783
846	0.01414067063
847	0.0141385783
848	0.01413648949
849	0.01413378403
850	0.01413169996
851	0.0141297342
852	0.01412669311
853	0.01412461957
854	0.01412254734
855	0.0141176315
856	0.01411560409
857	0.01411266072
858	0.01410980473
859	0.01410786039
860	0.01410442115
861	0.01410235847
862	0.01409969582
863	0.01409763573
864	0.01409557362
865	0.01409352308
866	0.01409147775
867	0.01408943728
868	0.01408739876
869	0.01408365875
870	0.01408095878
871	0.01407892275
872	0.01407694322
873	0.01407491453
874	0.01407288572
875	0.01407085408
876	0.01406883551
877	0.01406484806
878	0.01403127209
879	0.0140292496
880	0.01401714045
881	0.01401518554
882	0.01400099848
883	0.01399791558
884	0.01399599863
885	0.01399421779
886	0.0139915221
887	0.01397746564
888	0.01397543491
889	0.01395721153
890	0.01395498458
891	0.01394675778
892	0.01394473972
893	0.0139164664
894	0.01391444539
895	0.0139125592
896	0.01391067941
897	0.01390298607
898	0.01390101483
899	0.013899028
900	0.01389637483
901	0.01389438988
902	0.01389241087
903	0.01389043816
904	0.01388859822
905	0.0138866277
906	0.01388286288
907	0.01385033338
908	0.01384850114
909	0.01384653936
910	0.01384386377
911	0.01384201496
912	0.01384017265
913	0.01383822853
914	0.01383628338
915	0.01383331398
916	0.0138308491
917	0.01381120539
918	0.01380938796
919	0.01380745297
920	0.01380417052
921	0.01380223868
922	0.01380031084
923	0.01379838327
924	0.01379511815
925	0.01379319552
926	0.01379056269
927	0.01378864328
928	0.01376571191
929	0.01375025676
930	0.01373731541
931	0.01373403128
932	0.0137315045
933	0.01372894083
934	0.01370352066
935	0.01370158686
936	0.01369787815
937	0.01369374024
938	0.01369181476
939	0.01369004038
940	0.01368812807
941	0.01368622076
942	0.01368433732
943	0.01368242404
944	0.01368052227
945	0.01364454418
946	0.01364125832
947	0.01363936187
948	0.0136193889
949	0.01361670567
950	0.0136148082
951	0.01361295623
952	0.01361109695
953	0.01360934019
954	0.01360746188
955	0.01360558849
956	0.01360329494
957	0.01360077417
958	0.01355929885
959	0.01355742394
960	0.01355463922
961	0.01355287681
962	0.01355108544
963	0.01353810342
964	0.01353623022
965	0.01353412838
966	0.01350989355
967	0.01350802423
968	0.01350616352
969	0.01349613579
970	0.0134943208
971	0.01349211309
972	0.01349026137
973	0.01348720287
974	0.01348535695
975	0.01348238614
976	0.01348054624
977	0.01347870722
978	0.01347660344
979	0.01347477528
980	0.0134729462
981	0.01347112291
982	0.01346864395
983	0.01343956745
984	0.01343773477
985	0.01340126665
986	0.01339847736
987	0.01339589613
988	0.01339406688
989	0.01339225228
990	0.01339048972
991	0.01338868582
992	0.01334595658
993	0.01334314195
994	0.01334133715
995	0.0133382805
996	0.01333648097
997	0.01330617934
998	0.01330437017
999	0.0133025748
